designer,year,season,show_date,vibrancy_score_mean,vibrancy_score_std,vibrancy_score_min,vibrancy_score_max,darkness_score_mean,darkness_score_std,brightness_score_mean,brightness_score_std,color_diversity_mean,color_diversity_std,weighted_vibrancy_mean,n_looks
balenciaga,2018,Spring,2017-09-30,0.1591035965654235,0.11077988018732958,0.0292497208765859,0.5711250257593233,-136.16507936507935,16.082189695337682,137.16507936507935,16.082189695337682,83.07301587301588,29.266920699134403,0.1591035965654235,63
balenciaga,2019,Fall,2019-02-28,0.20570470297908422,0.20653181879323146,0.0123195263360246,0.7527798846597461,-132.73271028037382,28.223407171998268,133.73271028037382,28.22340717199826,84.86168224299067,47.474906271052795,0.20570470297908422,107
balenciaga,2020,Fall,2020-02-29,0.10340406356031843,0.14673824697841487,0.0111952264513648,0.6737215563244906,-109.1864077669903,24.87988812369907,110.1864077669903,24.87988812369907,62.61747572815534,42.208735335989644,0.10340406356031843,103
balenciaga,2020,Spring,2019-09-30,0.20662378126361652,0.14577192569651298,0.0715496608996539,0.7024280891964628,-148.65555555555557,19.53872623078581,149.65555555555557,19.53872623078581,126.65333333333332,25.15099211749672,0.20662378126361652,90
balenciaga,2021,Fall,2021-02-28,0.10248647080353707,0.10788968593850562,0.0126688043060361,0.4826000461361015,-111.304,21.089594687466914,112.304,21.089594687466914,71.12,33.32692727559283,0.10248647080353707,50
balenciaga,2022,Fall,2022-02-28,0.12360392582563003,0.08620376602105922,0.0136086428296808,0.4871702960399846,-136.31304347826088,17.006036238412506,137.31304347826088,17.006036238412506,58.005797101449275,42.39406133514031,0.12360392582563003,69
balenciaga,2022,Spring,2021-09-30,0.0962587076124567,0.08878806675763207,0.029563815455594,0.6355641891580162,-113.94375,17.99260760899955,114.94375,17.99260760899955,101.99375,26.673831626723477,0.0962587076124567,64
balenciaga,2023,Fall,2023-02-28,0.06797951975735823,0.07628728430414647,0.0103271680123029,0.3898554217608612,-116.22592592592592,18.823792503659426,117.22592592592592,18.823792503659426,54.72592592592592,25.46089258084401,0.06797951975735823,54
balenciaga,2023,Spring,2022-09-30,0.109643671436142,0.0831691911489015,0.0217380699730872,0.4142674817377931,-112.81351351351353,20.27502224936248,113.81351351351353,20.27502224936248,123.43513513513514,27.95147180398352,0.109643671436142,74
balenciaga,2024,Fall,2024-02-29,0.07097675357927773,0.0792936425609421,0.0115976116878123,0.4347702268358323,-104.37910447761193,19.97987273076092,105.37910447761193,19.97987273076092,57.904477611940294,28.392388186271795,0.07097675357927773,67
balenciaga,2024,Spring,2023-09-30,0.10765952688400125,0.11967778964379518,0.027946000768935,0.6742825036524415,-125.04367816091953,27.779119233402405,126.04367816091953,27.779119233402405,85.77931034482759,30.024796488402846,0.10765952688400125,87
balmain,2015,Fall,2015-02-28,0.14604322396281147,0.10535887028999455,0.0176135763168012,0.4845271710880431,-129.75272727272727,17.06978980262276,130.75272727272727,17.06978980262276,89.10545454545455,34.84082013206273,0.14604322396281147,55
balmain,2015,Spring,2014-09-30,0.13475778924772522,0.1276207521746461,0.0324228742791234,0.6521116985774702,-136.34166666666667,16.647532988702224,137.34166666666667,16.647532988702224,75.50416666666666,30.544198587880587,0.13475778924772522,48
balmain,2016,Fall,2016-02-29,0.047878398282711725,0.018749533650227686,0.0211117831603229,0.1236169627066512,-119.43,14.439485647442982,120.43,14.439485647442982,37.89333333333333,13.88321589603141,0.047878398282711725,60
balmain,2016,Spring,2015-09-30,0.17449800069204147,0.12485941501215164,0.0272090211457131,0.555312367550942,-136.7133333333333,19.28116202513604,137.7133333333333,19.28116202513604,84.38666666666667,33.56238545625331,0.17449800069204147,60
balmain,2017,Fall,2017-02-28,0.09248813518067597,0.07618584089644719,0.0130241384083044,0.3273424990388312,-110.24691358024691,14.940959527585187,111.24691358024691,14.940959527585187,70.71358024691358,33.373266820489796,0.09248813518067597,81
balmain,2017,Spring,2016-09-30,0.21148525330713255,0.1233717982275815,0.0392264575163398,0.5400882599000384,-134.0222222222222,16.023857213542556,135.0222222222222,16.023857213542556,112.70864197530864,31.146397052993397,0.21148525330713255,81
balmain,2018,Fall,2018-02-28,0.10899803837988731,0.09594108528990153,0.012424987312572,0.4943010734332949,-132.04782608695652,15.319494714222508,133.04782608695652,15.319494714222508,64.92391304347827,34.66530510361074,0.10899803837988731,92
balmain,2018,Spring,2017-09-30,0.06315619298393672,0.03852772021239844,0.0241063775470972,0.2606729381007305,-118.31219512195122,10.391976846407625,119.31219512195122,10.391976846407625,48.59756097560975,20.486273487023578,0.06315619298393672,82
balmain,2019,Fall,2019-02-28,0.04625793464052283,0.02813849255298903,0.0186741622452902,0.1446538223760092,-118.5952380952381,20.637174930189797,119.5952380952381,20.637174930189804,37.11190476190476,11.201219864311733,0.04625793464052283,84
balmain,2020,Fall,2020-02-29,0.13464640651672427,0.0804820405825108,0.0314766120722798,0.4461382545174933,-118.25250000000001,13.911646837147606,119.25250000000001,13.911646837147606,90.9825,30.937228300814358,0.13464640651672427,80
balmain,2020,Spring,2019-09-30,0.19784765783137925,0.14919181512006222,0.0196376255286428,0.5755705882352942,-136.78252427184466,16.538086922488283,137.78252427184466,16.538086922488283,93.29126213592232,43.47728527249494,0.19784765783137925,103
balmain,2021,Fall,2021-02-28,0.11512487272864784,0.09483743585530585,0.0272789788542868,0.4547445751633986,-126.51147540983607,23.712346280370877,127.51147540983607,23.712346280370873,67.8655737704918,30.659065463284545,0.11512487272864784,61
balmain,2022,Fall,2022-02-28,0.050790490602104825,0.023352680340121598,0.0178785974625144,0.1275828296808919,-126.91401869158878,17.34972376811334,127.91401869158878,17.349723768113336,42.325233644859814,12.923388870483052,0.050790490602104825,107
balmain,2022,Spring,2021-09-30,0.1910084452449795,0.10220915638238967,0.0560663344867358,0.5755497593233371,-152.7917808219178,16.936661036414613,153.7917808219178,16.936661036414613,95.7013698630137,28.541628920416333,0.1910084452449795,73
balmain,2023,Fall,2023-02-28,0.09782786208497453,0.07518772737492252,0.0231006812764321,0.3270547128027681,-117.0377358490566,15.499481708643513,118.0377358490566,15.499481708643513,67.69056603773585,23.476946664194642,0.09782786208497453,53
balmain,2023,Spring,2022-09-30,0.13836656141672352,0.05060005531044645,0.0209662037677816,0.2698435340253748,-131.25510204081633,21.227210326298234,132.25510204081633,21.227210326298234,81.94081632653061,21.90971557186773,0.13836656141672352,98
balmain,2024,Fall,2024-02-29,0.12210826375820362,0.07868620984929907,0.0240701883890811,0.4893343713956171,-120.30175438596491,15.856775154354029,121.30175438596491,15.856775154354029,79.91228070175438,25.779865275716332,0.12210826375820362,57
celine,2015,Fall,2015-02-28,0.14219495109168534,0.1082341343482667,0.0373332995001922,0.5650708266051518,-145.1315789473684,17.97567583608108,146.1315789473684,17.97567583608108,84.22631578947369,30.433060652099037,0.14219495109168534,38
celine,2015,Spring,2014-09-30,0.12463232472126103,0.07548628073295542,0.0397620161476355,0.3884143529411764,-148.45999999999998,17.949456102037583,149.45999999999998,17.949456102037583,78.67999999999999,23.740770946374198,0.12463232472126103,40
celine,2016,Fall,2016-02-29,0.13098618707090676,0.06605139968830714,0.0254913079584775,0.3419259254133026,-135.95714285714286,14.474032978476348,136.95714285714286,14.474032978476348,70.48095238095237,18.95782531131307,0.13098618707090676,42
celine,2016,Spring,2015-09-30,0.089183357057792,0.06766191018309414,0.0357271603229527,0.4384880030757401,-135.2,12.446846990302404,136.2,12.446846990302404,58.79024390243902,17.445397743789748,0.089183357057792,41
celine,2017,Fall,2017-02-28,0.08608067266435981,0.04117229880736682,0.0369355555555555,0.217736645905421,-107.30999999999999,16.231779528648936,108.30999999999999,16.231779528648936,88.97999999999999,23.800659331526607,0.08608067266435981,40
celine,2017,Spring,2016-09-30,0.08702521901832624,0.06337997145642886,0.0287000138408304,0.3243071818531333,-115.4952380952381,12.944929365716579,116.4952380952381,12.944929365716579,61.58571428571428,19.28767547132386,0.08702521901832624,42
celine,2018,Fall,2018-02-28,0.11349553652441365,0.07272502020180716,0.01815969396386,0.3389524013840831,-133.58333333333334,15.098622645695249,134.58333333333334,15.098622645695249,73.65,26.87492770465504,0.11349553652441365,24
celine,2018,Spring,2017-09-30,0.09368924710531723,0.027654216224909257,0.0639050826605151,0.2060747635524798,-132.47441860465116,10.189913150320479,133.47441860465116,10.189913150320479,58.269767441860466,12.178269774747717,0.09368924710531723,43
celine,2019,Fall,2019-02-28,0.11275870508203277,0.06635402375959329,0.0249891272587466,0.2548564767397155,-135.84897959183675,13.15114257471221,136.84897959183675,13.15114257471221,63.861224489795916,23.412468333547995,0.11275870508203277,49
celine,2020,Fall,2020-02-29,0.06739671350626186,0.041451929601021564,0.0239984759707804,0.2509835816993463,-114.48723404255318,11.209771409931365,115.48723404255318,11.209771409931365,62.4595744680851,19.260898711426066,0.06739671350626186,94
celine,2020,Spring,2019-09-30,0.1224110639323858,0.05958920729046102,0.0281472449058054,0.2552655470972702,-135.03389830508473,13.663550936574893,136.03389830508473,13.663550936574893,67.71525423728814,20.819924256705125,0.1224110639323858,59
chanel,2015,Fall,2015-02-28,0.08972315266498752,0.0455150067148583,0.0277344513648596,0.2520765167243368,-129.21428571428572,16.561768170954863,130.21428571428572,16.56176817095486,59.26938775510204,20.599511595467675,0.08972315266498752,98
chanel,2015,Spring,2014-09-30,0.101563508624004,0.07217480065217917,0.0263430126874279,0.4545242214532872,-137.11724137931034,19.094300958626583,138.11724137931034,19.094300958626583,54.01379310344828,23.315136625940397,0.101563508624004,58
chanel,2016,Fall,2016-02-29,0.09938477489018131,0.11347235884227652,0.010375507881584,0.5056103806228375,-133.69787234042553,21.757663233970757,134.69787234042553,21.757663233970757,46.589361702127654,31.269585580622795,0.09938477489018131,94
chanel,2016,Spring,2015-09-30,0.08536200376778158,0.04852188127811105,0.0187298131487889,0.2640268665897731,-143.972,14.906768037818704,144.972,14.906768037818704,49.074,23.050557608452905,0.08536200376778158,100
chanel,2017,Fall,2017-02-28,0.041446273796359005,0.02139941815510973,0.0133522921953094,0.1173662760476739,-122.86391752577319,14.271345019296326,123.86391752577319,14.271345019296323,33.177319587628865,12.525636254254042,0.041446273796359005,97
chanel,2017,Spring,2016-09-30,0.10739129294051192,0.06259700517485699,0.0342303790849673,0.3932098423683198,-136.5283950617284,20.63168215735149,137.5283950617284,20.63168215735149,61.08641975308642,23.926051455925705,0.10739129294051192,81
chanel,2018,Spring,2017-09-30,0.09420586080548099,0.058202245766067355,0.0247747266435986,0.2716301345636294,-163.41348314606742,21.247690735547316,164.41348314606742,21.247690735547316,46.02696629213483,21.811718931287537,0.09420586080548099,89
chanel,2019,Fall,2019-02-28,0.09284356303423864,0.09851172501432945,0.0235750957324106,0.4329455178777394,-141.32876712328766,17.16551354907125,142.32876712328766,17.16551354907125,49.66849315068493,28.620432079549236,0.09284356303423864,73
chanel,2020,Fall,2020-02-29,0.06873775370778135,0.05090707483994743,0.0230071803152633,0.2632629142637447,-137.3878787878788,16.246595052990358,138.3878787878788,16.246595052990358,45.03939393939394,17.090248040580864,0.06873775370778135,66
chanel,2020,Spring,2019-09-30,0.0894491798575639,0.06930646491670467,0.0265851964628988,0.4591185774702037,-138.6261904761905,19.507966361918392,139.6261904761905,19.507966361918392,53.13333333333333,20.034412162145685,0.0894491798575639,84
chanel,2021,Fall,2021-02-28,0.0971040181981289,0.04156447399681654,0.0413512095347943,0.164335569396386,-108.93333333333334,12.65648713769609,109.93333333333334,12.65648713769609,79.43333333333334,18.20216104386143,0.0971040181981289,6
chanel,2022,Fall,2022-02-28,0.09597402323892516,0.07471068402608999,0.0106827896962706,0.3031266312956555,-119.05000000000001,15.894963326630535,120.05000000000001,15.894963326630535,54.85277777777778,26.675747133548484,0.09597402323892516,72
chanel,2023,Fall,2023-02-28,0.05041121906958858,0.0413119567770806,0.0105617054978854,0.1973482322183775,-114.86461538461538,14.486075542236568,115.86461538461538,14.486075542236568,41.323076923076925,23.62151276664166,0.05041121906958858,65
chanel,2023,Spring,2022-09-30,0.11463105191394421,0.05517303115202022,0.0363881707035755,0.3279094486735871,-143.79436619718308,18.132085904148273,144.79436619718308,18.132085904148273,68.23661971830987,20.169462344534764,0.11463105191394421,71
chanel,2024,Fall,2024-02-29,0.09134946540055718,0.07295764244518771,0.0217830803537101,0.3345093886966552,-119.56438356164385,17.728518847255792,120.56438356164385,17.728518847255792,60.32876712328767,29.557859828234704,0.09134946540055718,73
chanel,2024,Spring,2023-09-30,0.09735115229185352,0.05413194637896991,0.0179371041906958,0.3524367089580931,-127.26944444444445,15.387214730151769,128.26944444444445,15.38721473015177,63.96666666666667,19.9537493388099,0.09735115229185352,72
comme_des_garcons,2015,Fall,2015-02-28,0.02915140040155492,0.01326220446552355,0.0121398615916955,0.060517971549404,-106.22222222222223,17.62149608242747,107.22222222222223,17.62149608242747,34.44444444444444,7.001027002159562,0.02915140040155492,18
comme_des_garcons,2015,Spring,2014-09-30,0.24617591604627587,0.10298336849689385,0.0092477524029219,0.4969968381391772,-143.85454545454547,18.77670104583076,144.85454545454547,18.77670104583076,115.87272727272726,21.12453283379037,0.24617591604627587,22
comme_des_garcons,2016,Fall,2016-02-29,0.1709804687789764,0.07477406734952328,0.0680769304113802,0.3792221084198386,-130.76470588235293,10.75389122460276,131.76470588235293,10.75389122460276,102.5529411764706,31.735116937846996,0.1709804687789764,17
comme_des_garcons,2016,Spring,2015-09-30,0.0632139610726643,0.036640306702352785,0.0307869926951172,0.1651972425990003,-114.4625,8.419887172640736,115.4625,8.419887172640736,68.725,26.765736804105856,0.0632139610726643,16
comme_des_garcons,2017,Fall,2017-02-28,0.12851909470716386,0.17768241216608235,0.0201245643983083,0.7170146435986159,-133.3,23.937590423727237,134.3,23.937590423727237,61.78888888888889,38.906673991048784,0.12851909470716386,18
comme_des_garcons,2017,Spring,2016-09-30,0.06463761792975549,0.10107671232184293,0.0128939438677431,0.4184355955401768,-118.24705882352941,12.890990926178773,119.24705882352941,12.890990926178773,49.69411764705882,28.383192002227197,0.06463761792975549,17
comme_des_garcons,2018,Fall,2018-02-28,0.18774335870818912,0.1302033018687225,0.0262622960399846,0.4909277216455209,-148.66666666666666,16.216158901657625,149.66666666666666,16.216158901657625,84.93333333333334,43.10198316064996,0.18774335870818912,15
comme_des_garcons,2018,Spring,2017-09-30,0.10294445797770085,0.04751412396462365,0.0387999215686274,0.2000492518262207,-134.85333333333332,14.071951162643,135.85333333333332,14.071951162643,71.26666666666667,21.43184102040255,0.10294445797770085,15
comme_des_garcons,2019,Fall,2019-02-28,0.03676364805391587,0.019991575187530745,0.0204851041906958,0.1023867435601691,-98.56470588235294,7.986878722570869,99.56470588235294,7.986878722570869,43.2764705882353,14.113738392367901,0.03676364805391587,34
comme_des_garcons,2020,Fall,2020-02-29,0.1108184874279123,0.08972876999411385,0.021630000768935,0.2667300761245674,-126.97,19.17830737276391,127.97,19.17830737276391,71.9,34.89843911454464,0.1108184874279123,20
comme_des_garcons,2020,Spring,2019-09-30,0.1254390678749931,0.09894838444030303,0.0338519492502883,0.4373490703575547,-128.36,17.454060710737707,129.36,17.454060710737707,78.28571428571429,31.67460611071443,0.1254390678749931,35
comme_des_garcons,2021,Fall,2021-02-28,0.03819336362937327,0.02790823339736653,0.0191948712033833,0.1364301099577085,-125.34,18.39245840870082,126.34,18.39245840870082,36.44,15.688762320778997,0.03819336362937327,20
comme_des_garcons,2022,Fall,2022-02-28,0.037671290849673154,0.021089858334880338,0.0185187896962706,0.0992889965397923,-114.05,16.331809452721398,115.05,16.331809452721398,39.6125,19.421976384154796,0.037671290849673154,16
comme_des_garcons,2022,Spring,2021-09-30,0.08848029534428146,0.08424570715809948,0.0359767550941945,0.3780528981161091,-124.81904761904761,15.994737229714621,125.81904761904761,15.994737229714621,61.04761904761905,23.2155038508239,0.08848029534428146,21
comme_des_garcons,2023,Fall,2023-02-28,0.08091789293348707,0.09565519224274348,0.0183846197616301,0.3538417623990773,-114.24799999999999,17.345535448639225,115.24799999999999,17.345535448639225,70.848,41.08200254774995,0.08091789293348707,25
comme_des_garcons,2023,Spring,2022-09-30,0.0764972971933871,0.057204425154483284,0.0134610319108035,0.2031236908881199,-132.6888888888889,14.070448334714476,133.6888888888889,14.070448334714476,47.08888888888888,28.61848207609672,0.0764972971933871,18
comme_des_garcons,2024,Fall,2024-02-29,0.02991771716760517,0.011401100267959534,0.0169142053056516,0.0609489196462898,-105.62352941176471,7.905973169996584,106.62352941176471,7.905973169996584,30.623529411764707,9.794100865557075,0.02991771716760517,17
comme_des_garcons,2024,Spring,2023-09-30,0.31627271073878466,0.12950264630863975,0.1696920876585928,0.6057077616301423,-164.17894736842106,17.394366231863323,165.17894736842106,17.394366231863323,124.56842105263159,23.497826202806724,0.31627271073878466,19
givenchy,2015,Fall,2015-02-28,0.07711049951202197,0.02995405031156376,0.0379897577854671,0.1819448565936178,-113.11153846153846,7.328313447095711,114.11153846153846,7.328313447095711,73.6423076923077,19.0496291575643,0.07711049951202197,52
givenchy,2015,Spring,2014-09-30,0.09310642290077362,0.01913192503848222,0.0590007504805843,0.1550235724721261,-123.98245614035088,10.023848754827117,124.98245614035088,10.023848754827117,109.59649122807018,16.075335643155334,0.09310642290077362,57
